timestamp,offset_segundos,usuario,nome,sentimento,confianca,comentario
37:49,2269,kaioshimm,kaioshimM,confuso,1.0,net da xuxa é essa?
37:50,2270,leuginn,leuginn,neutro,1.0,seguraa
37:51,2271,gallack000,Gallack000,engraçado,1.0,kkkkkkkkkkkkkkkkkk
37:51,2271,kthyosu,kthyosu,neutro,1.0,ta derretendo
37:53,2273,0lis26,0lis26,neutro,1.0,F
37:54,2274,gustavo_todo,gustavo_todo,confuso,1.0,é temporada ai no toquio?
37:54,2274,ryanslaayer,RyanSlaayer,neutro,1.0,A China está hackeado a live
37:54,2274,srbiscoito16,SrBiscoito16,neutro,1.0,Como é esse negócio de calcinha
37:57,2277,grayoden,Grayoden,neutro,1.0,ButtonMash
38:01,2281,inoellee,INoellee,neutro,1.0,Ta indo prós caralho a live F
38:01,2281,igor0rigins,igor0rigins,neutro,1.0,Vai não
38:04,2284,octopustears,octopustears,confuso,1.0,vasco?
38:05,2285,raiuuka,raiuuka,neutro,1.0,Tomara que não 😭 acabei de entrar
38:06,2286,luukzits,luukzits,neutro,1.0,coreia do norte lançou missel
38:07,2287,luukzits,luukzits,neutro,1.0,ta caindo
38:07,2287,alpharius_456,Alpharius_456,neutro,1.0,fica timido
38:10,2290,cecycalazans,cecycalazans,positivo,1.0,boa noiteeee
38:11,2291,gunterfp5,gunterFP5,neutro,1.0,1st world country btw
38:11,2291,otaku_maliguino,otaku_maliguino,confuso,1.0,ue voltou?
38:12,2292,luukzits,luukzits,neutro,1.0,a live
38:13,2293,takatsukitw,takatsukitw,neutro,1.0,F total
38:15,2295,xrestrito,xrestrito,neutro,1.0,sinalzinho do baka
38:23,2303,rengako__,rengako__,neutro,1.0,baka quando tem live com o dj arana
38:25,2305,reis_bohnen,reis_bohnen,neutro,1.0,bem vindos ao mato grosso de aura
38:26,2306,otaku_maliguino,otaku_maliguino,neutro,1.0,Geeeemeeeeee bakaaaaaaaa gemeeeeeeeeeee
38:29,2309,vito_cabrito,vito_cabrito,neutro,1.0,isso ai é em fortaleza né
38:34,2314,wesleyp2p,wesleyp2p,confuso,1.0,Porque a julynha tá tão fissurado em mulher? KK
38:35,2315,palhaco7,palhaco7,neutro,1.0,Oloko
38:36,2316,sixkush,SixKush,engraçado,1.0,kkkkkkkkkkkkkkkkk
38:37,2317,mariookie,mariookie,neutro,1.0,Entra no hostess
38:38,2318,fnx_artz,fnx_artz,neutro,1.0,Mostra
38:38,2318,o_cyb3r,O_CYB3R,neutro,1.0,Krlh resolver trabalhar mermo em
38:40,2320,erickhsn,erickhsn,neutro,1.0,q interação
38:42,2322,takatsukitw,takatsukitw,confuso,1.0,Isso e a Bahia?
38:45,2325,pulchram12,pulchram12,engraçado,1.0,Kkkkkkk
38:46,2326,mariookie,mariookie,neutro,1.0,Entra no cabaré
38:46,2326,burunoa,burunoa,neutro,1.0,dawsha3Dancegirl
38:46,2326,grayoden,Grayoden,positivo,1.0,Jaboatão dos Guararapes nunca esteve tão linda
38:47,2327,mcronaldsfeliz,McRonaldsFeliz,neutro,1.0,Era eu
38:47,2327,redwinepie,redwinepie,confuso,1.0,Ele tava com a mão no saco ?
38:47,2327,gallack000,Gallack000,neutro,1.0,Fortal
38:49,2329,ryanslaayer,RyanSlaayer,confuso,1.0,Pq só tem coreano aí?
38:49,2329,herautuz,herautuz,neutro,1.0,praia do futuro
38:50,2330,valkerrenato,valkerrenato,positivo,1.0,bom demais ter vc devolta
38:51,2331,anagashii,anagashii,engraçado,1.0,kkkk
38:51,2331,rofefps,Rofefps,neutro,1.0,F
38:52,2332,fefecab,Fefecab,confuso,1.0,Você esta no nordeste???
38:53,2333,pope_francis_clone1,pope_francis_clone1,neutro,1.0,TAPORARA
38:54,2334,fnx_artz,fnx_artz,neutro,1.0,F
38:55,2335,alpharius_456,Alpharius_456,neutro,1.0,F
38:55,2335,otaku_maliguino,otaku_maliguino,frustrado,1.0,pqp
38:56,2336,xrestrito,xrestrito,neutro,1.0,me agr foi pro saco quase
38:56,2336,wandy_cdt,Wandy_CDT,neutro,1.0,Ingual
38:57,2337,leuginn,leuginn,neutro,1.0,nossaaa
38:59,2339,reis_bohnen,reis_bohnen,positivo,1.0,melhor assim
39:01,2341,otaku_maliguino,otaku_maliguino,neutro,1.0,kakakaa
39:02,2342,niketche,niketche,neutro,1.0,eita
39:02,2342,marteeww,marteeww,neutro,1.0,f
39:02,2342,gallack000,Gallack000,engraçado,1.0,kkkkkkkkkkkkkkkkkkkkkkkkkk
39:02,2342,jackppl,jackppl,neutro,1.0,Não no beko não
39:03,2343,nitro_zeustv,Nitro_ZeusTV,neutro,1.0,baka entrando em outra dimensão
39:06,2346,diieguit0br,diieguit0br,neutro,1.0,colocou 1 pé no beco a live já entra em Chernobyl
39:06,2346,raiuuka,raiuuka,neutro,1.0,Cuidado com as gangues baka
39:06,2346,pope_francis_clone1,pope_francis_clone1,neutro,1.0,AEEEEEEEE
39:07,2347,wandy_cdt,Wandy_CDT,neutro,1.0,Teleportou
39:08,2348,tobleroneopicional,tobleroneopicional,neutro,1.0,F
39:08,2348,grayoden,Grayoden,positivo,1.0,Anta Gorda já foi melhor
39:08,2348,pulchram12,pulchram12,neutro,1.0,W beco
39:09,2349,burunoa,burunoa,neutro,1.0,q lugar estreito
39:11,2351,mcronaldsfeliz,McRonaldsFeliz,positivo,1.0,*Vamo entrar aqui*: explosão nuclear
39:12,2352,otaku_maliguino,otaku_maliguino,neutro,1.0,geeeeemeeeeeeee bakaaaaaaaaaaa
39:13,2353,pekkazzi,pekkazzi,confuso,1.0,Parangaba???
39:13,2353,atereza01,atereza01,engraçado,1.0,kkkkkkkk
39:17,2357,erickhsn,erickhsn,neutro,1.0,julynha n é nada stealth
39:18,2358,ayanmelo,ayanmelo,neutro,1.0,calva
39:19,2359,gustavo_todo,gustavo_todo,neutro,1.0,cuidado com os bagui de beco em fortaleza CV comanda os becos de fortal dog
39:20,2360,reis_bohnen,reis_bohnen,engraçado,1.0,bonecos de filme de terror no beco kkkk
39:22,2362,takatsukitw,takatsukitw,neutro,1.0,F
39:23,2363,otaku_maliguino,otaku_maliguino,neutro,1.0,esses bonecos e do kapeta
39:29,2369,pamfras2006,pamfras2006,neutro,1.0,Beco rovis
39:30,2370,rengako__,rengako__,neutro,1.0,já fiz de tudo
39:37,2377,burunoa,burunoa,engraçado,1.0,parece cenario de resident evil 2
39:44,2384,tobleroneopicional,tobleroneopicional,positivo,1.0,Belford roxo já esteve melhor
39:45,2385,mcronaldsfeliz,McRonaldsFeliz,engraçado,1.0,@erickhsn Ela usa Skin de level 999
39:47,2387,niketche,niketche,engraçado,1.0,kkkkkkkk
39:48,2388,fnx_artz,fnx_artz,engraçado,1.0,Kkkkkk
39:51,2391,wesleyp2p,wesleyp2p,neutro,1.0,"Bala fumante, julynha explanou"
39:51,2391,rogersouzzza,Rogersouzzza,neutro,1.0,Sillent Hills vibe
39:54,2394,otaku_maliguino,otaku_maliguino,neutro,1.0,GEMEEEEEEE BAKAAAA GEMEEEEEEEE
39:55,2395,carolina_yubari,Carolina_Yubari,confuso,1.0,fuma qual cigarro baka?
39:59,2399,srbiscoito16,SrBiscoito16,engraçado,0.75,Salve bala te desafio a ir buscar emprego no red light distric manda salve caraikkkk
40:01,2401,burunoa,burunoa,neutro,1.0,q bar legal
40:05,2405,reis_bohnen,reis_bohnen,neutro,1.0,parece aquela lugar do final fantasy 7 no ps1
40:06,2406,niketche,niketche,engraçado,1.0,fuma pendrive
40:07,2407,riiyuji,Riiyuji,positivo,1.0,becos lindos
40:07,2407,burunoa,burunoa,neutro,1.0,enche o pote
40:13,2413,anjosmat_,Anjosmat_,neutro,1.0,Baka tem cara que fuma Camel
40:13,2413,grayoden,Grayoden,neutro,1.0,Fumador de charuto de carne
40:17,2417,gustavo_todo,gustavo_todo,neutro,1.0,julinha curte uns goró
40:17,2417,palhaco7,palhaco7,neutro,1.0,Interações
40:19,2419,mcronaldsfeliz,McRonaldsFeliz,positivo,0.5,Salve bala é foda kkkkkkkkkk
40:19,2419,pulchram12,pulchram12,neutro,1.0,BopBop
40:23,2423,burunoa,burunoa,neutro,1.0,k
40:23,2423,atereza01,atereza01,neutro,1.0,diversão japonesa
40:31,2431,willmdrs,WillMDRS,confuso,1.0,ciao ou tchau?
40:32,2432,erickhsn,erickhsn,neutro,1.0,achou q era italiano
40:36,2436,redwinepie,redwinepie,engraçado,1.0,"Não sou rico, me vê duas doses apenas"
40:38,2438,reis_bohnen,reis_bohnen,neutro,1.0,toma conta baka
40:39,2439,mozafu_,mozafu_,neutro,1.0,tchau é meio universal
40:41,2441,humildogante,humildogante,neutro,1.0,Eu que ensinei
40:41,2441,palhaco7,palhaco7,neutro,1.0,Ciao
40:44,2444,pekkazzi,pekkazzi,engraçado,1.0,+100 de carisma na criação de personagem
40:45,2445,gustavo_todo,gustavo_todo,neutro,1.0,quando eu fico bebado falo japones
40:48,2448,otaku_maliguino,otaku_maliguino,confuso,1.0,Cade as falacias de baka gaijin ?
40:52,2452,gallack000,Gallack000,engraçado,1.0,eiiikkkkkkkkkkk
40:53,2453,tobleroneopicional,tobleroneopicional,neutro,1.0,Ela n bebe ela entorna
40:54,2454,pope_francis_clone1,pope_francis_clone1,neutro,1.0,IXIIIIII
40:54,2454,wesleykolomar_br,wesleykolomar_br,neutro,1.0,ixi
40:56,2456,rofefps,Rofefps,engraçado,1.0,Kkkkkkkkkkk
40:56,2456,a_palavra_cabalistica_eh,凹凸凹凸凹凸凹凸凹凸凹,engraçado,0.667,q isso kkkk
40:56,2456,o_cyb3r,O_CYB3R,engraçado,1.0,KKKKKKKKKKK
40:57,2457,hitori_w,hitOri_W,neutro,1.0,vixi
40:59,2459,rofefps,Rofefps,neutro,1.0,Ixi
40:59,2459,willmdrs,WillMDRS,neutro,1.0,que rolao
41:00,2460,mcronaldsfeliz,McRonaldsFeliz,neutro,1.0,É a peça dele
41:01,2461,reis_bohnen,reis_bohnen,neutro,1.0,deve ter um pote de ouro lá
41:01,2461,burunoa,burunoa,engraçado,1.0,q brisa
41:01,2461,grayoden,Grayoden,neutro,1.0,MeSweat
41:01,2461,thrillerzs,thrillerzs,neutro,1.0,oloko
41:02,2462,pekkazzi,pekkazzi,engraçado,1.0,KKKKKKKKKKKKKKKKKKKKKKKK
41:03,2463,niketche,niketche,neutro,1.0,vacalo
41:04,2464,gallack000,Gallack000,engraçado,1.0,kkkkkkkkkkkkkkkkkkkkkkkkkkkkk
41:04,2464,willmdrs,WillMDRS,neutro,1.0,que caralho
41:04,2464,gunterfp5,gunterFP5,neutro,1.0,Os cara do bar pensando essas toyoko kids perdida aqui
41:05,2465,burunoa,burunoa,neutro,1.0,😋
41:06,2466,gustavo_todo,gustavo_todo,neutro,1.0,cavalo e pinto só temuma relaco valgada
41:06,2466,rogersouzzza,Rogersouzzza,engraçado,1.0,Vacalo kkkk
41:06,2466,ayanmelo,ayanmelo,neutro,1.0,cavalo de pau duro
41:06,2466,isaac17,isaac17,neutro,1.0,KEKW
41:07,2467,bakinae,bakinae,engraçado,1.0,horse penis liquor kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
41:08,2468,hitori_w,hitOri_W,neutro,1.0,HORSE PENIS LIQUIR
41:08,2468,lrsf2,LRSF2,engraçado,0.5,isso é a bilola do cavalo?
41:09,2469,paomofadoo_,paomofadoo_,engraçado,1.0,kkkkkkkkkk
41:10,2470,otaku_maliguino,otaku_maliguino,neutro,1.0,live gravada rapaziada
41:11,2471,matheuzin_55,matheuzin_55,engraçado,1.0,kkkkkkkkkkkkkkkkk
41:11,2471,lostcaco,LostCaco,engraçado,1.0,cogumelo kkk
41:12,2472,rengako__,rengako__,neutro,1.0,baka já completou 100% do mapa
41:12,2472,fefecab,Fefecab,engraçado,1.0,kikkkkkkkkkkk
41:12,2472,redwinepie,redwinepie,neutro,1.0,Uma banana e um cogumelo juntos
41:12,2472,ivctor,ivctor,confuso,1.0,baka é verdade que a ultima vez que você interagiu com uma mulher foi na última live que você fez com a julynhatoys?
41:13,2473,coca_cola350ml,Coca_Cola350ml,neutro,1.0,toma
41:13,2473,aizenr6ss,aizenr6ss,engraçado,0.667,?kkkkkkkkkkkkkkk
41:14,2474,reis_bohnen,reis_bohnen,neutro,1.0,beco do terror
41:15,2475,wesleyp2p,wesleyp2p,neutro,1.0,"Tá aí, pra quem curte kk"
41:15,2475,grayoden,Grayoden,neutro,1.0,"Credo, que delícia"
41:16,2476,diieguit0br,diieguit0br,engraçado,1.0,cuidado pra não serem assaltados aí @BakaGaijinLive eu já estive aí em Sergipe e é bem perigoso
41:16,2476,reis_bohnen,reis_bohnen,engraçado,1.0,kkkkk
41:16,2476,wesleykolomar_br,wesleykolomar_br,neutro,1.0,prova ai baka
41:17,2477,fefecab,Fefecab,neutro,1.0,prova
41:17,2477,erickhsn,erickhsn,confuso,1.0,será q é afrodisiaco?
41:19,2479,carolina_yubari,Carolina_Yubari,neutro,1.0,que delicia
41:21,2481,smackdowntr,SmackDownTR,neutro,1.0,saco
41:21,2481,pulchram12,pulchram12,neutro,1.0,CaitThinking CaitThinking
41:21,2481,lucian2_,lucian2_,engraçado,1.0,Kkkkkkkk
41:24,2484,matheuzin_55,matheuzin_55,neutro,1.0,so no jp essa pha
41:25,2485,otaku_maliguino,otaku_maliguino,neutro,1.0,le o chat desgramiado
41:26,2486,hitori_w,hitOri_W,neutro,1.0,mds cara japao nao é pra amadores
41:28,2488,tobleroneopicional,tobleroneopicional,engraçado,1.0,Kkkkkkkkkkkkkkk
41:29,2489,reis_bohnen,reis_bohnen,engraçado,1.0,primeiro os boneco depois esse liquor
41:29,2489,mcronaldsfeliz,McRonaldsFeliz,neutro,1.0,cu*
41:31,2491,burunoa,burunoa,neutro,1.0,>//<
41:33,2493,pulchram12,pulchram12,engraçado,1.0,kkkkkkkkkk
41:33,2493,tobleroneopicional,tobleroneopicional,neutro,1.0,Rolao
41:33,2493,rengako__,rengako__,neutro,1.0,baka já platinou esse beco
41:33,2493,pope_francis_clone1,pope_francis_clone1,confuso,1.0,??
41:34,2494,thrillerzs,thrillerzs,neutro,1.0,bebado safado
41:36,2496,mozafu_,mozafu_,neutro,1.0,julynha gag
41:36,2496,niketche,niketche,neutro,1.0,ôloko
41:37,2497,gallack000,Gallack000,engraçado,1.0,kkkkkkkkkkkkkk
41:37,2497,isaac17,isaac17,engraçado,1.0,OMEGALUL
41:38,2498,riiyuji,Riiyuji,engraçado,1.0,kkkkkkkkkkkkk]
41:40,2500,paomofadoo_,paomofadoo_,engraçado,1.0,kkkkkkkkkkkkkkkkkk
41:40,2500,fliesbynight,FliesByNight,engraçado,1.0,kkkkkkkkkkkkkkkkkkkkkkkk
41:41,2501,alpharius_456,Alpharius_456,engraçado,1.0,kkkkkkkkkkkkkkkkk
41:42,2502,otaku_maliguino,otaku_maliguino,neutro,1.0,bebum
41:42,2502,gallack000,Gallack000,neutro,1.0,gag
41:42,2502,paomofadoo_,paomofadoo_,neutro,1.0,SUGOI
41:43,2503,hikkimoralles,hikkimoralles,engraçado,1.0,Kkkkkkkkkkkkkkkkkkkkkk
41:45,2505,peluciacensurada,PeluciaCensurada,confuso,1.0,quem nunca tomou o licor do penis de um cavalo?
41:45,2505,palhaco7,palhaco7,neutro,1.0,Uau
41:46,2506,gustavo_todo,gustavo_todo,neutro,1.0,julinha se impressiona com esse velho
41:47,2507,jackppl,jackppl,engraçado,1.0,Kkkkkkkkkkkkk
41:48,2508,rapdotyz,rapdotyz,engraçado,1.0,kkkkkkkkkkkkkkkkk
41:50,2510,alnpng,alnpng,confuso,1.0,cultura? WAAAA
41:51,2511,paomofadoo_,paomofadoo_,neutro,1.0,eu lembro desse beco
41:52,2512,luukzits,luukzits,engraçado,1.0,KKKKKKKKKKKK
41:54,2514,wandy_cdt,Wandy_CDT,neutro,1.0,O sinal estabeleceu
41:54,2514,xrestrito,xrestrito,neutro,1.0,vish
41:55,2515,grayoden,Grayoden,engraçado,1.0,18 de aposentadoria
41:56,2516,reis_bohnen,reis_bohnen,engraçado,0.667,graffiti do terror kkkkk
41:56,2516,wesleykolomar_br,wesleykolomar_br,engraçado,1.0,kkkkkkkkkkkkkkkkkkkk
41:57,2517,fefecab,Fefecab,engraçado,1.0,kkkkkkkk
42:02,2522,burunoa,burunoa,neutro,1.0,aoooo pingaiada
42:02,2522,mcronaldsfeliz,McRonaldsFeliz,neutro,1.0,baka tinha 28
42:04,2524,gallack000,Gallack000,engraçado,1.0,kkkkkkkkkkkkkkkkkkkkkk
42:05,2525,diieguit0br,diieguit0br,neutro,1.0,de cobra o Baka gosta
42:05,2525,ner0_tf,ner0_tf,confuso,1.0,Julinha tá bêbada que isso
42:07,2527,eh_o_leo,EH_O_LEO,neutro,1.0,levou a Julinha pro beco
42:09,2529,matheuzin_55,matheuzin_55,confuso,1.0,galopeiraaaa???
42:09,2529,ayanmelo,ayanmelo,neutro,1.0,leite de cobra
42:12,2532,pekkazzi,pekkazzi,engraçado,1.0,Grito da independência
42:13,2533,tobleroneopicional,tobleroneopicional,neutro,1.0,Arranhou no jp em julynha
42:17,2537,godnov3,GoDNov3,engraçado,1.0,18 anos de prisão  kkkkks
42:20,2540,erickhsn,erickhsn,neutro,1.0,pra n ter fiscalização né
42:24,2544,anjosmat_,Anjosmat_,engraçado,1.0,Nem vou falar kkkkkkkk
42:25,2545,riiyuji,Riiyuji,neutro,1.0,Pinga pra ficar  bão
42:26,2546,mcronaldsfeliz,McRonaldsFeliz,confuso,1.0,brasil reference??????
42:26,2546,gustavo_todo,gustavo_todo,neutro,1.0,medico tem em todo lugar dog
42:27,2547,pope_francis_clone1,pope_francis_clone1,engraçado,1.0,kkkkkkkkk
42:28,2548,niketche,niketche,neutro,1.0,croba
42:31,2551,wandy_cdt,Wandy_CDT,neutro,1.0,Falha na impressão
42:31,2551,reis_bohnen,reis_bohnen,neutro,1.0,por causa eles sabiam q vcs iam passar aí baka
42:42,2562,reis_bohnen,reis_bohnen,neutro,1.0,croba
42:45,2565,burunoa,burunoa,neutro,1.0,wandaw2CLAP
42:51,2571,pulchram12,pulchram12,neutro,1.0,CaitThinking
42:52,2572,xrestrito,xrestrito,neutro,1.0,baka ta calejado no trampo das live já
42:59,2579,reis_bohnen,reis_bohnen,neutro,1.0,um br cantando ai
43:06,2586,reis_bohnen,reis_bohnen,engraçado,1.0,kkkkk
43:11,2591,redwinepie,redwinepie,neutro,1.0,Mr Han mora ai
43:12,2592,anabolicx,AnabolicX,engraçado,1.0,HahaSleep
43:16,2596,burunoa,burunoa,neutro,1.0,tira a mao do pinto dos outro
43:16,2596,wandy_cdt,Wandy_CDT,neutro,1.0,Um pinto
43:22,2602,andre_candido,aNDRe_CaNDiDo,neutro,1.0,o baka pensou no outro tipo de pinto]
43:25,2605,diieguit0br,diieguit0br,neutro,1.0,pato = pinto
43:26,2606,pope_francis_clone1,pope_francis_clone1,neutro,1.0,ixi
43:28,2608,andre_candido,aNDRe_CaNDiDo,neutro,1.0,nossa
43:31,2611,xwepp,xwepp,neutro,1.0,:Clap:
43:32,2612,hikkimoralles,hikkimoralles,neutro,1.0,Xii
43:38,2618,reis_bohnen,reis_bohnen,neutro,1.0,pra ostentacao
43:39,2619,pulchram12,pulchram12,neutro,1.0,Não acreditável
43:41,2621,ordepenn,ordepenn,neutro,1.0,a
43:43,2623,wesleykolomar_br,wesleykolomar_br,confuso,1.0,moto com teto?
43:44,2624,rengako__,rengako__,neutro,1.0,baka quando vai fazer live com o mc azeitona
43:45,2625,redwinepie,redwinepie,neutro,1.0,OH BECO LONGO
43:46,2626,ohnolaurence,OhnoLaurence,positivo,1.0,Bom dia chat
43:59,2639,frekality,frekality,confuso,1.0,voltou pro Japão ? ooh
44:01,2641,tobleroneopicional,tobleroneopicional,neutro,1.0,Iiiiiiiiih
44:02,2642,anyxx0,anyxx0,confuso,1.0,o baka ta no japão?
44:03,2643,pope_francis_clone1,pope_francis_clone1,positivo,1.0,beco gostoso mem
44:10,2650,pekkazzi,pekkazzi,neutro,1.0,Subura
44:13,2653,reis_bohnen,reis_bohnen,neutro,1.0,normal
44:15,2655,burunoa,burunoa,positivo,1.0,eu ate gosto
44:16,2656,pulchram12,pulchram12,neutro,1.0,Baladona
44:17,2657,gabzghostt,gabzghostt,confuso,1.0,vai entrar no putero de femboy quando ?
44:18,2658,gustavo_todo,gustavo_todo,neutro,1.0,sexo mto sexo tava contecendo
44:22,2662,liiaay01,liiaay01,neutro,1.0,Ecaa
44:23,2663,palhaco7,palhaco7,neutro,1.0,Já nasceu mijado
44:25,2665,atereza01,atereza01,neutro,1.0,vc ta td mijado
44:27,2667,reis_bohnen,reis_bohnen,neutro,1.0,os becos sam assim mermo
44:28,2668,wandy_cdt,Wandy_CDT,neutro,1.0,Tudo muda
44:29,2669,despersonalizar,despersonalizar,neutro,1.0,ninonvLurk
44:34,2674,fnaticpe,fnaticpe,neutro,1.0,k
44:38,2678,gustavo_todo,gustavo_todo,neutro,1.0,tá verde a parede julinha
44:38,2678,alpharius_456,Alpharius_456,neutro,1.0,amalero
44:39,2679,rogersouzzza,Rogersouzzza,neutro,1.0,do nada
44:41,2681,paomofadoo_,paomofadoo_,positivo,1.0,esse pikachu ai...
44:41,2681,pekkazzi,pekkazzi,neutro,1.0,Parede amarela pare de amar ela
44:42,2682,aizenr6ss,aizenr6ss,neutro,1.0,maldita tinta amarela
44:46,2686,redwinepie,redwinepie,neutro,1.0,Amarelo Amber
44:49,2689,wesleykolomar_br,wesleykolomar_br,engraçado,1.0,ela é a popria picatoys
44:50,2690,hikkimoralles,hikkimoralles,engraçado,1.0,hikkimoralles subscribed with Prime.
44:53,2693,guhmoura11,guhmoura11,confuso,1.0,Um japa flamenguista?
44:58,2698,utsuki133,utsuki133,neutro,1.0,rolou um golden shower
44:59,2699,biamzand,biamzand,positivo,1.0,amarelo pikach8u
44:59,2699,fnaticpe,fnaticpe,neutro,1.0,ixi
45:00,2700,lostcaco,LostCaco,neutro,1.0,cor amarelo cagado
45:02,2702,andre_candido,aNDRe_CaNDiDo,neutro,1.0,surraram meu beco
45:07,2707,grayoden,Grayoden,neutro,1.0,bakagaPiu
45:08,2708,pekkazzi,pekkazzi,engraçado,1.0,KKKKKKKKKKKKKKKKKKK
45:08,2708,zezaopexeira1,zezaopexeira1,neutro,1.0,Cuidado entrar num puteiro dentro do beco igual aql vez em!!!
45:10,2710,liiaay01,liiaay01,engraçado,0.667,Nem dá pra saber que ela gosta do Pikachu KKKKkk
45:10,2710,diieguit0br,diieguit0br,engraçado,1.0,o roteiro se cria
45:15,2715,hikkimoralles,hikkimoralles,neutro,1.0,bakagaLovebeco
45:18,2718,reis_bohnen,reis_bohnen,neutro,1.0,vai sair um zombie jájá
45:18,2718,tobleroneopicional,tobleroneopicional,inspirado,1.0,Julynha aprendendo a degustar becos
45:25,2725,fnx_artz,fnx_artz,engraçado,1.0,Kkkkkkk
45:28,2728,atereza01,atereza01,engraçado,1.0,kkkkkkkkkkk
45:31,2731,wandy_cdt,Wandy_CDT,confuso,1.0,O que sobrou?
45:55,2755,fefecab,Fefecab,neutro,1.0,Que susto
45:56,2756,hitori_w,hitOri_W,neutro,1.0,q susto
45:57,2757,alpharius_456,Alpharius_456,neutro,1.0,q susto
45:59,2759,reis_bohnen,reis_bohnen,neutro,1.0,baratinho né
46:01,2761,paomofadoo_,paomofadoo_,neutro,1.0,q delicia
46:05,2765,ayanmelo,ayanmelo,neutro,1.0,ixxi
46:06,2766,redwinepie,redwinepie,neutro,1.0,Ginza
46:07,2767,theozarks,TheOzarks,confuso,0.667,lixo no japao??? virou brasil?!?!?!
46:09,2769,alphaya8,alphaya8,confuso,1.0,Tá no futuro mano?
46:09,2769,chronu_,Chronu_,neutro,1.0,Jumpscare
46:10,2770,fnx_artz,fnx_artz,neutro,1.0,Q delicia
46:11,2771,tobleroneopicional,tobleroneopicional,neutro,1.0,Nunca sobra nada baka
46:13,2773,luukzits,luukzits,confuso,1.0,q hrs são onde eles estão? ceu azulzão
46:14,2774,reis_bohnen,reis_bohnen,confuso,1.0,shunsai??
46:15,2775,fnx_artz,fnx_artz,confuso,1.0,Imagina oq baka?
46:17,2777,peluciacensurada,PeluciaCensurada,neutro,1.0,Julinha tem cara que trava no sake
46:19,2779,andreadz7,andreadz7,positivo,1.0,tomando sake com uma porrada de pikachu em volta
46:19,2779,diieguit0br,diieguit0br,engraçado,1.0,o roter... o roter... termina meu comentário se não eu não almoço hoje
46:19,2779,redwinepie,redwinepie,positivo,0.5,Vamo pra ginza brisar
46:21,2781,acarajeplay,acarajeplay,confuso,1.0,Baka volto pro japão ?
46:28,2788,rotiv_exe,rotiv_exe,confuso,1.0,Meu deus cadê o aviso de jumpscare?
46:31,2791,grayoden,Grayoden,neutro,1.0,10:99h
46:32,2792,wesleykolomar_br,wesleykolomar_br,confuso,1.0,vai ta italiano?
46:36,2796,atereza01,atereza01,confuso,1.0,vai tá iraliano?
46:38,2798,reis_bohnen,reis_bohnen,confuso,1.0,vai tá intalado de gente?
46:40,2800,gallack000,Gallack000,engraçado,1.0,kkkkkkkkkkkkkkkkkk
46:43,2803,fnaticpe,fnaticpe,neutro,1.0,kk
46:46,2806,paomofadoo_,paomofadoo_,engraçado,1.0,kkkkk cara
46:49,2809,pope_francis_clone1,pope_francis_clone1,neutro,1.0,kk
46:52,2812,fefecab,Fefecab,engraçado,1.0,kkkkkkkk
46:52,2812,zezaopexeira1,zezaopexeira1,neutro,1.0,Ai e a área que o baka gosta
46:54,2814,reis_bohnen,reis_bohnen,neutro,1.0,!time
46:55,2815,eh_o_leo,EH_O_LEO,confuso,1.0,Julinha ´menor de idadie?
47:00,2820,fefecab,Fefecab,neutro,1.0,baka e sua filha
47:03,2823,theozarks,TheOzarks,confuso,1.0,gente ele voltou pra morar no japao?
47:05,2825,zenith_2xko,zenith_2xko,engraçado,1.0,ue kkk
47:10,2830,octopustears,octopustears,neutro,1.0,a julynha é tipo o netero quando eu nasci ja era velha
47:13,2833,imvitorsan,ImVitorSan,neutro,1.0,julinha 16 anos so em uma perna
47:15,2835,jackppl,jackppl,engraçado,1.0,Kkkkkkkk
47:15,2835,fnx_artz,fnx_artz,engraçado,1.0,Risadas
47:18,2838,paomofadoo_,paomofadoo_,engraçado,1.0,@TheOzarks acho q ta turistando
47:20,2840,bhrayan77,Bhrayan77,engraçado,1.0,hahaha
47:21,2841,grayoden,Grayoden,neutro,1.0,Clima de azaração e promiscuidade
47:25,2845,wandy_cdt,Wandy_CDT,neutro,1.0,Beco do kibe
47:28,2848,lostcaco,LostCaco,neutro,1.0,Baka n responde o chat enquanto ta conversando
47:28,2848,imvitor7,ImVitor7,neutro,1.0,"@TheOzarks sim, por 2 semanas"
47:32,2852,ordepenn,ordepenn,engraçado,1.0,do nada o pericles passando ali
47:34,2854,aalcimxmarr,aalcimxmarr,neutro,1.0,bakagaPolicia
47:41,2861,erickhsn,erickhsn,neutro,1.0,"ta mto engraçado ali, pede pra contar pra gente tbm"
47:47,2867,gustavo_todo,gustavo_todo,confuso,0.667,como assim crime?
47:48,2868,gallack000,Gallack000,engraçado,1.0,kkkkkkkkkkkkkkkkkkkk
47:49,2869,pope_francis_clone1,pope_francis_clone1,neutro,1.0,é creme
47:50,2870,pulchram12,pulchram12,neutro,1.0,CaitThinking
47:52,2872,burunoa,burunoa,neutro,1.0,k
47:53,2873,fefecab,Fefecab,engraçado,1.0,kkkkkkkkk
47:54,2874,picacrau,picacrau,engraçado,1.0,Kkkkkk
47:57,2877,diieguit0br,diieguit0br,neutro,1.0,de feiura o baka entende rlx
47:57,2877,erickhsn,erickhsn,engraçado,1.0,"é o crime n é o creme, qm n deve"
